%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Mag.x,field.Mag.y,field.Mag.z,field.Accel.x,field.Accel.y,field.Accel.z,field.Gyro.x,field.Gyro.y,field.Gyro.z,field.Temp,field.Pressure
1474303380165772886,5770,1474307100799909715,LLA,-0.3374,0.193,0.6019,0.027,-2.769,-7.713,0.148287,-0.139015,0.178448,43.0999984741,97.0360031128
1474303380191694081,5771,1474307100825358483,LLA,-0.3348,0.1953,0.5984,-0.137,-2.903,-8.122,0.002709,-0.248676,0.240809,43.0999984741,97.0100021362
1474303380216655113,5772,1474307100850802667,LLA,-0.3373,0.1941,0.6032,-0.293,-2.909,-8.388,-0.160569,-0.296857,0.293767,43.0999984741,97.0230026245
1474303380244018027,5773,1474307100876131263,LLA,-0.3336,0.1964,0.6059,-0.603,-2.687,-8.541,-0.279174,-0.305762,0.320297,43.0999984741,97.0230026245
1474303380267542015,5774,1474307100901547645,LLA,-0.3261,0.1964,0.606,-0.858,-2.478,-8.54,-0.324416,-0.30987,0.310445,43.0999984741,97.0230026245
1474303380292704434,5775,1474307100926878980,LLA,-0.3248,0.1964,0.6159,-1.372,-2.256,-8.236,-0.301686,-0.29676,0.258563,43.0999984741,97.0270004272
1474303380318853412,5776,1474307100952256678,LLA,-0.3248,0.1975,0.616,-1.712,-2.046,-8.045,-0.241206,-0.282329,0.176283,43.0999984741,97.0230026245
1474303380343883216,5777,1474307100977692081,LLA,-0.3237,0.1929,0.6196,-1.925,-2.034,-8.066,-0.151759,-0.266682,0.096186,43.0999984741,97.0230026245
1474303380370835169,5778,1474307101003108843,LLA,-0.3212,0.194,0.6209,-2.193,-2.053,-8.176,-0.066097,-0.220945,0.006777,43.0999984741,97.0100021362
1474303380394496603,5779,1474307101028519783,LLA,-0.3213,0.1894,0.6158,-2.393,-1.932,-8.46,-0.002624,-0.175103,-0.055534,43.0999984741,97.0230026245
1474303380419883473,5780,1474307101053951450,LLA,-0.3199,0.194,0.6234,-2.07,-2.214,-8.556,0.025252,-0.128524,-0.087366,43.0999984741,97.0230026245
1474303380445341715,5781,1474307101079371922,LLA,-0.3137,0.1928,0.6235,-2.078,-2.475,-8.894,0.000219,-0.110757,-0.112481,43.0999984741,97.0230026245
1474303380471010142,5782,1474307101104811072,LLA,-0.315,0.1917,0.6259,-1.917,-2.679,-9.142,-0.065358,-0.090916,-0.145992,43.0999984741,97.0230026245
1474303380495965972,5783,1474307101130217478,LLA,-0.3162,0.194,0.6247,-1.51,-2.645,-9.482,-0.136865,-0.104229,-0.175304,43.0999984741,97.0100021362
1474303380521442989,5784,1474307101155645846,LLA,-0.3188,0.1883,0.6244,-1.035,-2.505,-9.731,-0.196342,-0.139977,-0.192563,43.0999984741,97.0230026245
1474303380547470273,5785,1474307101181074661,LLA,-0.3188,0.1871,0.6269,-0.706,-2.26,-9.885,-0.223689,-0.193645,-0.188754,43.0999984741,97.0230026245
1474303380573005740,5786,1474307101206489840,LLA,-0.3139,0.1848,0.6269,-0.813,-1.859,-9.842,-0.216573,-0.264939,-0.173019,43.0999984741,97.0400009155
1474303380598036577,5787,1474307101231935453,LLA,-0.309,0.1813,0.633,0.507,-2.034,-10.604,-0.221222,-0.294987,-0.130136,43.0999984741,97.0230026245
1474303380623108764,5788,1474307101257316534,LLA,-0.3065,0.1824,0.6331,-0.202,-2.1,-12.063,-0.186261,-0.271227,-0.095569,43.0999984741,97.0360031128
1474303380646902832,5789,1474307101282723814,LLA,-0.3053,0.1789,0.633,-1.557,-2.084,-11.692,-0.107369,-0.123055,-0.130759,43.0999984741,97.0230026245
1474303380685187474,5790,1474307101308163072,LLA,-0.3091,0.1778,0.6342,-1.763,-1.454,-9.987,-0.030218,0.001444,-0.150043,43.0999984741,97.0360031128
1474303380698311403,5791,1474307101333504170,LLA,-0.3078,0.1813,0.6331,-1.401,-1.311,-9.018,-0.013434,0.006974,-0.091083,43.0999984741,97.0230026245
1474303380724722766,5792,1474307101358943560,LLA,-0.3115,0.1813,0.6355,-0.955,-1.416,-9.484,-0.048464,-0.004485,-0.05836,43.0999984741,97.0230026245
1474303380749391722,5793,1474307101384297248,LLA,-0.3066,0.179,0.6305,-0.796,-0.916,-10.001,-0.052891,-0.023119,-0.024694,43.0999984741,97.0230026245
1474303380775648007,5794,1474307101409681198,LLA,-0.3042,0.1743,0.6403,-1.221,-1.116,-10.191,-0.006363,0.009748,0.01987,43.0999984741,97.0230026245
1474303380801863285,5795,1474307101435111333,LLA,-0.3091,0.179,0.6342,-0.978,-1.463,-9.996,0.030333,0.036216,0.041373,43.0999984741,97.0230026245
1474303380829940863,5796,1474307101460639360,LLA,-0.3066,0.179,0.633,-0.813,-1.969,-9.793,0.008985,0.036968,0.031602,43.0999984741,97.0100021362
1474303380851668209,5797,1474307101486149352,LLA,-0.3115,0.1801,0.633,-0.856,-2.237,-9.28,-0.046011,0.016904,0.000176,43.0999984741,97.0230026245
1474303380878467427,5798,1474307101511664851,LLA,-0.3091,0.1767,0.6304,-0.821,-1.91,-8.666,-0.058743,-0.045797,-0.044419,43.0999984741,97.0230026245
1474303380906910564,5799,1474307101537197551,LLA,-0.3054,0.1755,0.6403,-0.967,-1.434,-8.06,-0.003954,-0.148103,-0.081244,43.0999984741,97.0100021362
1474303380928592207,5800,1474307101562666631,LLA,-0.3066,0.1778,0.6367,-1.337,-1.219,-7.538,0.050052,-0.24436,-0.100921,43.0999984741,97.0230026245
1474303380953994507,5801,1474307101588177322,LLA,-0.3017,0.1766,0.6367,-1.556,-1.094,-7.35,0.08542,-0.342817,-0.098219,43.0999984741,97.0230026245
1474303380979792068,5802,1474307101613687713,LLA,-0.3029,0.1789,0.6418,-1.869,-1.042,-7.417,0.082508,-0.404244,-0.078696,43.0999984741,97.0100021362
1474303381005882917,5803,1474307101639143860,LLA,-0.2991,0.1789,0.6443,-2.186,-0.873,-7.665,0.074119,-0.427021,-0.044133,43.0999984741,97.0360031128
1474303381030466256,5804,1474307101664563939,LLA,-0.2942,0.1766,0.6468,-2.295,-0.799,-8.317,0.090155,-0.404705,0.008404,43.0999984741,97.0230026245
1474303381056526597,5805,1474307101690009881,LLA,-0.2916,0.1823,0.6508,-2.089,-0.94,-9.261,0.138458,-0.349621,0.09113,43.0999984741,97.0230026245
1474303381081178182,5806,1474307101715475207,LLA,-0.2953,0.1824,0.6495,-1.876,-1.384,-9.905,0.142566,-0.249092,0.183594,43.0999984741,97.0230026245
1474303381106711060,5807,1474307101740885717,LLA,-0.2902,0.1869,0.6522,-1.618,-1.812,-10.372,0.1381,-0.144228,0.280962,43.0999984741,97.0230026245
1474303381141053367,5808,1474307101766473772,LLA,-0.2889,0.1881,0.656,-1.758,-2.186,-10.219,0.135198,-0.046063,0.353439,43.0999984741,97.0230026245
1474303381158033608,5809,1474307101791990297,LLA,-0.2838,0.1938,0.6625,-0.43,-2.39,-10.944,0.143134,0.051935,0.423768,43.0999984741,97.0230026245
1474303381184139105,5810,1474307101817608350,LLA,-0.2888,0.1927,0.6561,-1.399,-3.458,-12.295,0.159498,0.156855,0.398777,43.0999984741,97.0189971924
1474303381209261554,5811,1474307101843223252,LLA,-0.2912,0.1962,0.6538,-2.289,-3.501,-12.268,0.160989,0.359597,0.309222,43.0999984741,97.0230026245
1474303381234701818,5812,1474307101868614056,LLA,-0.2974,0.1997,0.6562,-2.313,-3.448,-10.76,0.178621,0.485022,0.207884,43.0999984741,97.0100021362
1474303381260080311,5813,1474307101894084861,LLA,-0.2985,0.2031,0.6576,-1.536,-3.122,-9.561,0.204466,0.472106,0.114643,43.0999984741,97.0230026245
1474303381285330820,5814,1474307101919537366,LLA,-0.2986,0.2008,0.6538,-1.251,-2.95,-8.94,0.223354,0.360033,0.092251,43.0999984741,97.0360031128
1474303381311116582,5815,1474307101945058437,LLA,-0.3097,0.2032,0.6437,-1.361,-2.537,-8.85,0.189343,0.251159,0.107503,43.0999984741,97.0100021362
1474303381336600612,5816,1474307101970621975,LLA,-0.3046,0.2078,0.6477,-1.595,-2.413,-8.837,0.077545,0.189276,0.143363,43.0999984741,97.0230026245
1474303381362294782,5817,1474307101996170408,LLA,-0.3084,0.2067,0.6451,-1.691,-1.986,-8.695,-0.057114,0.143622,0.203375,43.0999984741,97.0230026245
1474303381387607428,5818,1474307102021665448,LLA,-0.3034,0.2078,0.6465,-1.642,-1.621,-8.288,-0.169285,0.113204,0.265068,43.0999984741,97.0230026245
1474303381413309955,5819,1474307102047261973,LLA,-0.3058,0.2101,0.644,-1.459,-1.418,-7.826,-0.249727,0.041905,0.324688,43.0999984741,97.0230026245
1474303381439879480,5820,1474307102072883089,LLA,-0.3071,0.2066,0.6451,-1.488,-1.364,-7.657,-0.300868,-0.035093,0.362622,43.0999984741,97.0360031128
1474303381465470943,5821,1474307102098510334,LLA,-0.3059,0.2066,0.6489,-1.578,-1.472,-7.536,-0.319301,-0.107558,0.358132,43.0999984741,97.0230026245
1474303381489996158,5822,1474307102124131069,LLA,-0.3072,0.2055,0.6451,-1.754,-1.727,-7.716,-0.308481,-0.162382,0.291716,43.0999984741,97.0100021362
1474303381515882576,5823,1474307102149744192,LLA,-0.3023,0.202,0.655,-1.923,-1.662,-7.927,-0.267366,-0.192112,0.202858,43.0999984741,97.0360031128
1474303381541171911,5824,1474307102175316440,LLA,-0.3023,0.2032,0.6501,-2.019,-1.671,-8.181,-0.197933,-0.213506,0.108446,43.0999984741,97.0230026245
1474303381567534826,5825,1474307102200971976,LLA,-0.3036,0.1985,0.6511,-2.089,-1.783,-8.361,-0.161175,-0.226075,0.002247,43.0999984741,97.0230026245
1474303381595918014,5826,1474307102226657711,LLA,-0.3023,0.2009,0.65,-2.196,-1.924,-8.42,-0.171679,-0.250542,-0.112447,43.0999984741,97.0230026245
1474303381635695565,5827,1474307102252216097,LLA,-0.2974,0.1974,0.6537,-1.945,-1.96,-9.078,-0.195353,-0.26757,-0.239434,43.0999984741,97.0230026245
1474303381659354194,5828,1474307102277849156,LLA,-0.2974,0.1962,0.6598,-1.673,-1.86,-9.498,-0.216418,-0.283431,-0.354255,43.0999984741,97.0230026245
1474303381669439224,5829,1474307102303489311,LLA,-0.2913,0.1927,0.6586,-1.615,-1.419,-9.634,-0.23974,-0.298777,-0.415475,43.0999984741,97.0100021362
1474303381695584048,5830,1474307102329145433,LLA,-0.2901,0.1904,0.6635,-0.655,-1.311,-10.241,-0.287655,-0.278535,-0.425569,43.0999984741,97.0230026245
1474303381720722339,5831,1474307102354751956,LLA,-0.2889,0.1881,0.6622,0.209,-1.816,-12.188,-0.263034,-0.291714,-0.438546,43.0999984741,97.0230026245
1474303381749936005,5832,1474307102380392932,LLA,-0.2891,0.1823,0.6607,-0.526,-1.604,-14.281,-0.092499,-0.105902,-0.515063,43.0999984741,97.0360031128
1474303381773487403,5833,1474307102406020659,LLA,-0.2928,0.1835,0.6656,-1.559,-1.507,-14.015,0.068244,0.114168,-0.515588,43.0999984741,97.0230026245
1474303381797528987,5834,1474307102431722963,LLA,-0.2966,0.1812,0.658,-2.242,-1.213,-11.626,0.078523,0.30818,-0.439188,43.0999984741,97.0360031128
1474303381823344485,5835,1474307102457309619,LLA,-0.2929,0.18,0.663,-1.125,-1.233,-10.267,0.00359,0.343659,-0.349632,43.0999984741,97.0230026245
1474303381849094612,5836,1474307102482933872,LLA,-0.2991,0.1812,0.658,-0.989,-1.042,-9.758,-0.047971,0.307554,-0.334421,43.0999984741,97.0100021362
1474303381875277314,5837,1474307102508619813,LLA,-0.2953,0.1812,0.6568,-1.493,-0.714,-9.129,-0.047194,0.24718,-0.315099,43.0999984741,97.0189971924
1474303381901672515,5838,1474307102534249519,LLA,-0.3004,0.1766,0.6528,-1.79,-0.895,-8.344,-0.037153,0.159944,-0.315918,43.0999984741,97.0230026245
1474303381925778463,5839,1474307102559888136,LLA,-0.3005,0.1743,0.6503,-1.576,-0.855,-8.034,-0.003921,0.03335,-0.334242,43.0999984741,97.0189971924
1474303381951338143,5840,1474307102585468157,LLA,-0.3066,0.1766,0.6552,-1.448,-0.785,-7.868,0.073098,-0.091235,-0.357136,43.0999984741,97.0100021362
1474303381976996041,5841,1474307102611107495,LLA,-0.3005,0.1731,0.6577,-1.589,-0.593,-7.746,0.158759,-0.208887,-0.35442,43.0999984741,97.0230026245
1474303382002416063,5842,1474307102636708254,LLA,-0.2992,0.1743,0.6627,-1.708,-0.688,-7.712,0.218493,-0.281886,-0.320023,43.0999984741,97.0189971924
1474303382028172219,5843,1474307102662308096,LLA,-0.2966,0.1777,0.6604,-1.873,-0.85,-7.733,0.238566,-0.310647,-0.269367,43.0999984741,97.0189971924
1474303382053935494,5844,1474307102687943185,LLA,-0.2929,0.1777,0.6617,-2.148,-0.871,-7.54,0.224765,-0.315191,-0.205618,43.0999984741,97.0230026245
1474303382079450328,5845,1474307102713535003,LLA,-0.2953,0.18,0.6667,-2.317,-0.994,-7.552,0.184976,-0.301072,-0.125181,43.0999984741,97.0100021362
1474303382104815338,5846,1474307102739160474,LLA,-0.2866,0.1811,0.6669,-2.574,-1.299,-7.849,0.126777,-0.275999,-0.054033,43.0999984741,97.0189971924
1474303382140931705,5847,1474307102764759144,LLA,-0.2865,0.1857,0.6757,-2.738,-1.412,-8.532,0.084326,-0.208584,0.015993,43.0999984741,97.0230026245
1474303382154251393,5848,1474307102790327162,LLA,-0.284,0.1869,0.6783,-2.616,-1.45,-9.125,0.089749,-0.133043,0.095643,43.0999984741,97.0100021362
1474303382182849576,5849,1474307102815890249,LLA,-0.2777,0.188,0.6785,-2.429,-1.716,-9.223,0.063534,-0.062497,0.180574,43.0999984741,97.0360031128
1474303382207847337,5850,1474307102841413574,LLA,-0.2839,0.1892,0.6771,-1.892,-1.829,-9.214,0.002239,-0.011093,0.29536,43.0999984741,97.0230026245
1474303382233032238,5851,1474307102866934063,LLA,-0.2814,0.188,0.6796,-1.638,-1.793,-9.206,-0.084903,0.004497,0.411284,43.0999984741,97.0230026245
1474303382259260157,5852,1474307102892499315,LLA,-0.2801,0.1926,0.6811,-1.248,-0.813,-10.114,-0.0333,0.029356,0.539529,43.0999984741,97.0360031128
1474303382284673428,5853,1474307102918039660,LLA,-0.2801,0.1915,0.6798,-0.22,-1.526,-11.636,0.163544,0.005412,0.63849,43.0999984741,97.0230026245
1474303382309318561,5854,1474307102943546236,LLA,-0.2775,0.1949,0.6849,-1.685,-2.527,-12.164,0.232893,0.121912,0.556957,43.0999984741,97.0360031128
1474303382353555808,5855,1474307102969112245,LLA,-0.2787,0.1996,0.6801,-2.185,-3.005,-12.286,0.139975,0.247352,0.45911,43.0999984741,97.0189971924
1474303382365231583,5856,1474307102994536226,LLA,-0.2835,0.2042,0.6802,-2.341,-3.275,-11.531,0.083578,0.375433,0.313427,43.0999984741,97.0230026245
1474303382391253735,5857,1474307103020108770,LLA,-0.281,0.2076,0.6816,-1.529,-3.215,-10.965,0.125459,0.406411,0.187984,43.0999984741,97.0230026245
1474303382412878499,5858,1474307103045654702,LLA,-0.2872,0.2054,0.6764,-1.542,-3.239,-10.444,0.151298,0.405452,0.089925,43.0999984741,97.0230026245
1474303382437407933,5859,1474307103071189769,LLA,-0.2909,0.2089,0.6765,-1.172,-2.597,-9.66,0.097986,0.369655,0.038465,43.0999984741,97.0189971924
1474303382462721286,5860,1474307103096774722,LLA,-0.2908,0.2123,0.6716,-1.078,-1.899,-9.119,0.046635,0.300781,0.03984,43.0999984741,97.0230026245
1474303382488134547,5861,1474307103122226693,LLA,-0.2958,0.21,0.6739,-1.121,-0.912,-8.494,-0.000291,0.216843,0.105579,43.0999984741,97.0230026245
1474303382513407935,5862,1474307103147789775,LLA,-0.2934,0.2089,0.6727,-1.156,-0.724,-8.093,-0.050983,0.095862,0.212208,43.0999984741,97.0100021362
1474303382539174720,5863,1474307103173336303,LLA,-0.2984,0.2066,0.6676,-1.484,-0.889,-7.6,-0.116818,-0.021769,0.289253,43.0999984741,97.0319976807
1474303382564713011,5864,1474307103198873351,LLA,-0.2896,0.2112,0.6753,-1.814,-1.086,-7.538,-0.167005,-0.130187,0.323889,43.0999984741,97.0100021362
1474303382590322101,5865,1474307103224321347,LLA,-0.2909,0.2077,0.6739,-2.002,-1.451,-7.648,-0.200769,-0.2018,0.318868,43.0999984741,97.0100021362
1474303382615417778,5866,1474307103249789637,LLA,-0.2884,0.21,0.6766,-2.294,-1.737,-7.764,-0.235635,-0.230843,0.267192,43.0999984741,97.0319976807
1474303382640967867,5867,1474307103275235308,LLA,-0.2909,0.2077,0.6789,-2.527,-1.634,-7.919,-0.246249,-0.223327,0.193938,43.0999984741,97.0189971924
1474303382666596059,5868,1474307103300648887,LLA,-0.2835,0.2042,0.6814,-2.614,-1.61,-8.102,-0.239349,-0.199651,0.108383,43.0999984741,97.0189971924
1474303382691880754,5869,1474307103326070678,LLA,-0.2835,0.2054,0.679,-2.717,-1.532,-8.523,-0.234939,-0.161648,0.021506,43.0999984741,97.0230026245
1474303382717224334,5870,1474307103351511640,LLA,-0.2749,0.2007,0.6852,-2.634,-1.57,-8.991,-0.226593,-0.114414,-0.078736,43.0999984741,97.0189971924
1474303382743083559,5871,1474307103376888225,LLA,-0.2774,0.2007,0.6851,-2.41,-1.727,-9.603,-0.205014,-0.071666,-0.197752,43.0999984741,97.0189971924
1474303382768052792,5872,1474307103402273608,LLA,-0.2763,0.1961,0.6788,-1.973,-1.71,-10.403,-0.173693,-0.03505,-0.318576,43.0999984741,97.0059967041
1474303382793817175,5873,1474307103427673251,LLA,-0.2738,0.1938,0.6825,-1.67,-1.456,-10.534,-0.118054,-0.023872,-0.410673,43.0999984741,97.0230026245
1474303382818751344,5874,1474307103453127467,LLA,-0.28,0.1961,0.6775,-1.861,-1.151,-9.947,-0.058806,-0.071318,-0.449666,43.0999984741,97.0230026245
1474303382844454544,5875,1474307103478444867,LLA,-0.2777,0.1892,0.676,-0.317,-1.516,-10.495,-0.060596,-0.111899,-0.455433,43.0999984741,97.0360031128
1474303382870735515,5876,1474307103504036634,LLA,-0.2789,0.1892,0.6785,-1.216,-1.802,-12.222,-0.001868,-0.167955,-0.490094,43.0999984741,97.0189971924
1474303382895736972,5877,1474307103529693608,LLA,-0.2752,0.1868,0.6822,-1.828,-1.672,-12.625,0.070294,-0.045742,-0.527932,43.0999984741,97.0360031128
1474303382927794326,5878,1474307103555308630,LLA,-0.2752,0.1892,0.681,-1.717,-1.612,-11.539,0.071884,0.065062,-0.476337,43.0999984741,97.0230026245
1474303382946949288,5879,1474307103580945558,LLA,-0.2727,0.1891,0.6786,-1.497,-1.099,-10.583,0.004087,0.126125,-0.367078,43.0999984741,97.0189971924
1474303382972664828,5880,1474307103606558465,LLA,-0.2766,0.1845,0.6771,-0.977,-0.886,-10.117,-0.036598,0.119203,-0.297215,43.0999984741,97.0100021362
1474303382998154225,5881,1474307103632226094,LLA,-0.2753,0.1857,0.6784,-0.958,-0.883,-9.547,-0.014639,0.089419,-0.284164,43.0999984741,97.0230026245
1474303383041755547,5882,1474307103657808530,LLA,-0.2715,0.1857,0.6822,-1.386,-1.041,-8.937,0.004737,0.068129,-0.289445,43.0999984741,97.0189971924
1474303383049422663,5883,1474307103683405350,LLA,-0.2753,0.1834,0.6746,-1.43,-1.227,-8.538,0.010428,0.026605,-0.294001,43.0999984741,97.0189971924
1474303383076535070,5884,1474307103709006711,LLA,-0.2767,0.1788,0.6707,-1.368,-1.246,-8.249,0.03172,-0.020857,-0.318417,43.0999984741,97.0319976807
1474303383100641118,5885,1474307103734682082,LLA,-0.2741,0.1822,0.6783,-1.569,-1.171,-8.056,0.076014,-0.058365,-0.340332,43.0999984741,97.0189971924
1474303383142951290,5886,1474307103760264559,LLA,-0.2704,0.1834,0.6747,-1.713,-0.952,-7.77,0.127553,-0.088143,-0.326121,43.0999984741,97.0319976807
1474303383152193947,5887,1474307103785739132,LLA,-0.2754,0.1822,0.6783,-1.77,-1.096,-7.424,0.162055,-0.134324,-0.29172,43.0999984741,97.0059967041
1474303383177105594,5888,1474307103811180257,LLA,-0.2729,0.1822,0.6759,-1.889,-1.054,-7.294,0.15797,-0.174378,-0.255565,43.0999984741,97.0230026245
1474303383202938017,5889,1474307103836620534,LLA,-0.2716,0.1834,0.6735,-2.149,-1.06,-7.396,0.132778,-0.195234,-0.192551,43.0999984741,97.0230026245
1474303383227656162,5890,1474307103862045671,LLA,-0.2666,0.1857,0.6823,-2.435,-1.008,-7.551,0.110883,-0.208869,-0.115632,43.0999984741,97.0360031128
1474303383253221711,5891,1474307103887508508,LLA,-0.2691,0.1845,0.6785,-2.46,-1.177,-7.992,0.105285,-0.213686,-0.035048,43.0999984741,97.0230026245
1474303383278785690,5892,1474307103912949924,LLA,-0.2653,0.1856,0.6836,-2.551,-1.249,-8.652,0.121773,-0.190784,0.060278,43.0999984741,97.0360031128
1474303383304467380,5893,1474307103938412856,LLA,-0.264,0.1891,0.6788,-2.321,-1.634,-9.32,0.13841,-0.136943,0.14773,43.0999984741,97.0230026245
1474303383329751849,5894,1474307103963852920,LLA,-0.2627,0.1891,0.6862,-1.865,-1.856,-10.223,0.172316,-0.074853,0.224401,43.0999984741,97.0230026245
1474303383355073558,5895,1474307103989238930,LLA,-0.2652,0.1914,0.6813,-1.728,-2.371,-10.49,0.206105,-0.006875,0.259469,43.0999984741,97.0319976807
1474303383380379426,5896,1474307104014698993,LLA,-0.2588,0.196,0.6841,-1.576,-2.251,-10.34,0.239743,0.053662,0.279474,43.0999984741,97.0189971924
1474303383408256951,5897,1474307104040114191,LLA,-0.265,0.1995,0.6816,-0.126,-2.715,-11.52,0.286597,0.06544,0.308031,43.0999984741,97.0230026245
1474303383432976651,5898,1474307104065576157,LLA,-0.2575,0.2006,0.6818,-1.991,-3.097,-11.892,0.277348,0.170082,0.226691,43.0999984741,97.0189971924
1474303383457243571,5899,1474307104091011567,LLA,-0.2662,0.2018,0.6792,-1.948,-2.638,-11.628,0.232722,0.312544,0.195811,43.0999984741,97.0189971924
1474303383477095484,5900,1474307104111365948,LLA,-0.2623,0.2087,0.6845,-1.463,-2.914,-11.158,0.228306,0.36838,0.16115,43.0999984741,97.0230026245
1474303383502533912,5901,1474307104136787745,LLA,-0.2685,0.2099,0.6757,-1.194,-3.042,-10.843,0.256482,0.412036,0.081997,43.0999984741,97.0319976807
1474303383527965311,5902,1474307104162182295,LLA,-0.2698,0.2053,0.6681,-1.21,-3.131,-10.177,0.266537,0.429354,0.03519,43.0999984741,97.0189971924
1474303383553436986,5903,1474307104187690968,LLA,-0.276,0.2088,0.6681,-1.094,-3.021,-9.32,0.216045,0.391398,0.015084,43.0999984741,97.0189971924
1474303383578932669,5904,1474307104213145390,LLA,-0.2785,0.2077,0.6631,-1.282,-2.531,-8.374,0.123977,0.315545,0.049023,43.0999984741,97.0189971924
1474303383604271223,5905,1474307104238563518,LLA,-0.2759,0.2111,0.6694,-1.619,-1.9,-7.771,0.003036,0.203332,0.144757,43.0999984741,97.0189971924
1474303383630073258,5906,1474307104264015325,LLA,-0.2797,0.2077,0.6618,-1.565,-1.367,-7.427,-0.142196,0.076093,0.273971,43.0999984741,97.0319976807
1474303383655133139,5907,1474307104289448046,LLA,-0.2784,0.21,0.6681,-1.469,-1.254,-7.472,-0.263566,-0.059576,0.384729,43.0999984741,97.0059967041
1474303383681105761,5908,1474307104314911004,LLA,-0.2785,0.2088,0.6631,-1.497,-1.435,-7.884,-0.353984,-0.160384,0.440389,43.0999984741,97.0189971924
1474303383705911069,5909,1474307104340337159,LLA,-0.2761,0.203,0.663,-1.566,-1.665,-8.194,-0.371957,-0.208612,0.425376,43.0999984741,97.0319976807
1474303383731727520,5910,1474307104365799657,LLA,-0.2774,0.2019,0.6629,-1.621,-1.79,-8.308,-0.339728,-0.21972,0.36888,43.0999984741,97.0189971924
1474303383756905284,5911,1474307104391195766,LLA,-0.2736,0.2053,0.6619,-1.72,-1.841,-8.272,-0.27453,-0.220805,0.291527,43.0999984741,97.0319976807
1474303383787082705,5912,1474307104416645773,LLA,-0.2663,0.1984,0.6704,-1.931,-1.878,-8.329,-0.222681,-0.21,0.20088,43.0999984741,97.0189971924
1474303383808386736,5913,1474307104442085629,LLA,-0.2674,0.2007,0.6655,-2.223,-1.974,-8.296,-0.192573,-0.189664,0.102741,43.0999984741,97.0319976807
1474303383833164053,5914,1474307104467526351,LLA,-0.2701,0.1961,0.6665,-2.191,-2.159,-8.368,-0.197008,-0.177012,-0.010109,43.0999984741,97.0189971924
1474303383858732812,5915,1474307104492998108,LLA,-0.2663,0.1972,0.6617,-2.166,-2.2,-8.711,-0.209196,-0.167552,-0.143786,43.0999984741,97.0230026245
1474303383884194229,5916,1474307104518401783,LLA,-0.2676,0.1926,0.6615,-1.785,-1.892,-9.503,-0.164776,-0.15989,-0.264905,43.0999984741,97.0319976807
1474303383909584219,5917,1474307104543855737,LLA,-0.2652,0.1914,0.6653,-1.707,-1.355,-10.256,-0.077432,-0.147626,-0.343735,43.0999984741,97.0059967041
1474303383936534768,5918,1474307104569315864,LLA,-0.2652,0.1891,0.6652,-1.916,-1.259,-9.976,-0.044679,-0.132301,-0.37713,43.0999984741,97.0189971924
1474303383971555081,5919,1474307104594778359,LLA,-0.2616,0.1845,0.6663,-0.184,-1.85,-10.922,-0.058798,-0.120793,-0.379669,43.0999984741,97.0189971924
1474303383985926805,5920,1474307104620241795,LLA,-0.2629,0.1845,0.6638,-1.11,-2.16,-12.479,-0.009461,-0.088994,-0.43193,43.0999984741,97.0189971924
1474303384011277373,5921,1474307104645646204,LLA,-0.2667,0.1822,0.6599,-1.777,-1.941,-13.387,0.028812,0.108286,-0.445772,43.0999984741,97.0189971924
1474303384036231236,5922,1474307104671110878,LLA,-0.2704,0.1811,0.6586,-2.277,-1.752,-12.441,-0.012463,0.322501,-0.411188,43.0999984741,97.0189971924
1474303384062200944,5923,1474307104696523898,LLA,-0.2692,0.1788,0.6511,-1.642,-1.015,-11.041,-0.114556,0.440469,-0.337261,43.0999984741,97.0319976807
1474303384090605555,5924,1474307104721985401,LLA,-0.2705,0.1776,0.656,-1.075,-0.582,-10.279,-0.162419,0.447394,-0.275593,43.0999984741,97.0189971924
1474303384113085734,5925,1474307104747415663,LLA,-0.2718,0.1753,0.646,-1.051,-0.661,-9.507,-0.13166,0.374481,-0.248697,43.0999984741,97.0230026245
1474303384140954350,5926,1474307104772979573,LLA,-0.2807,0.1696,0.6456,-1.529,-0.648,-8.536,-0.093098,0.263349,-0.245682,43.0999984741,97.0189971924
1474303384164467223,5927,1474307104798545151,LLA,-0.2844,0.1708,0.6431,-1.419,-0.95,-7.933,-0.048476,0.120165,-0.238714,43.0999984741,97.0189971924
1474303384190033926,5928,1474307104824182911,LLA,-0.287,0.1662,0.6379,-0.992,-1.064,-7.809,0.006561,-0.044162,-0.246318,43.0999984741,97.0189971924
1474303384215588559,5929,1474307104849755390,LLA,-0.2845,0.1673,0.6417,-1.079,-1.273,-7.827,0.078953,-0.194509,-0.246435,43.0999984741,97.0189971924
1474303384251682162,5930,1474307104875345885,LLA,-0.2782,0.1684,0.6431,-1.281,-1.236,-7.939,0.131674,-0.289993,-0.225631,43.0999984741,97.0189971924
1474303384267765463,5931,1474307104900882230,LLA,-0.277,0.1661,0.6455,-1.38,-1.371,-8.03,0.141144,-0.353,-0.189891,43.0999984741,97.0189971924
1474303384292338318,5932,1474307104926489530,LLA,-0.2757,0.1707,0.647,-1.599,-1.18,-8.343,0.115716,-0.373899,-0.141212,43.0999984741,97.0189971924
1474303384318455097,5933,1474307104952068804,LLA,-0.2732,0.1684,0.6469,-1.828,-1.225,-8.406,0.097464,-0.366757,-0.089343,43.0999984741,97.0189971924
